event,date,location,r_fighter,b_fighter,status,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,method,method_detailed,round,time,r_career_fights,r_career_wins,r_career_losses,r_career_draws,r_career_str,r_career_td,r_career_kd,b_career_fights,b_career_wins,b_career_losses,b_career_draws,b_career_str,b_career_td,b_career_kd,r_career_win_rate,b_career_win_rate
UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Max Holloway,Leonard Garcia,win,1.0,0.0,120.0,89.0,0.0,2.0,0.0,0.0,Featherweight,S-DEC,,3.0,5:00,3,2,1,0,158,0,2,7,2,5,0,230,2,1,0.6666666666666666,0.2857142857142857
UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",John Moraga,Chris Cariaso,win,0.0,0.0,26.0,39.0,2.0,1.0,1.0,0.0,Flyweight,SUB,Guillotine Choke,3.0,1:11,1,1,0,0,34,0,1,5,4,1,0,270,6,0,1.0,0.8
UFC 155: Dos Santos vs Velasquez II,2012-12-29,"Las Vegas, Nevada, USA",Erik Perez,Byron Bloodworth,win,1.0,0.0,40.0,8.0,0.0,0.0,0.0,0.0,Bantamweight,KO/TKO,Punches,1.0,3:50,2,2,0,0,27,0,1,1,0,1,0,17,0,0,1.0,0.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Vitor Belfort,Michael Bisping,win,1.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,Middleweight,KO/TKO,Kick,2.0,1:27,16,10,6,0,163,6,6,17,13,4,0,840,26,4,0.625,0.7647058823529411
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",CB Dollaway,Daniel Sarafian,win,0.0,1.0,62.0,38.0,2.0,0.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,10,6,4,0,128,21,0,0,0,0,0,0,0,0,0.6,0.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Gabriel Gonzaga,Ben Rothwell,win,0.0,0.0,17.0,12.0,3.0,0.0,1.0,0.0,Heavyweight,SUB,Guillotine Choke,2.0,1:01,13,8,5,0,185,15,5,4,2,2,0,74,7,1,0.6153846153846154,0.5
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Khabib Nurmagomedov,Thiago Tavares,win,1.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Elbows,1.0,1:55,2,2,0,0,60,3,1,12,7,4,1,259,31,0,1.0,0.5833333333333334
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Godofredo Pepey,Milton Vieira,win,0.0,0.0,36.0,17.0,0.0,5.0,0.0,0.0,Featherweight,S-DEC,,3.0,5:00,1,0,1,0,32,0,0,1,0,0,1,30,1,0,0.0,0.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Ronny Markes,Andrew Craig,win,0.0,0.0,5.0,20.0,2.0,0.0,2.0,0.0,Middleweight,U-DEC,,3.0,5:00,2,2,0,0,102,8,0,2,2,0,0,59,1,1,1.0,1.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Nik Lentz,Diego Nunes,win,0.0,0.0,56.0,18.0,10.0,0.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,9,6,2,1,374,29,0,5,3,2,0,248,5,3,0.6666666666666666,0.6
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Edson Barboza,Lucas Martins,win,1.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Punches,1.0,2:38,5,4,1,0,202,4,4,0,0,0,0,0,0,0,0.8,0.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Ildemar Alcantara,Wagner Prado,win,0.0,0.0,24.0,28.0,2.0,0.0,3.0,0.0,Light Heavyweight,SUB,Kneebar,2.0,2:39,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.0,0.0
UFC on FX: Belfort vs Bisping,2013-01-19,"Sao Paulo, Brazil",Francisco Trinaldo,CJ Keith,win,0.0,0.0,12.0,3.0,2.0,0.0,1.0,0.0,Lightweight,SUB,Arm Triangle,2.0,1:50,2,1,1,0,66,0,1,1,0,1,0,5,0,0,0.5,0.0
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Demetrious Johnson,John Dodson,win,0.0,1.0,127.0,57.0,5.0,1.0,0.0,0.0,Flyweight,U-DEC,,5.0,5:00,6,4,1,1,356,23,1,3,3,0,0,120,2,3,0.6666666666666666,1.0
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Glover Teixeira,Quinton Jackson,win,1.0,0.0,80.0,53.0,5.0,0.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,2,2,0,0,100,3,1,11,7,4,0,362,6,8,1.0,0.6363636363636364
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Anthony Pettis,Donald Cerrone,win,1.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Kick,1.0,2:35,3,2,1,0,44,6,1,7,6,1,0,349,4,3,0.6666666666666666,0.8571428571428571
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Ricardo Lamas,Erik Koch,win,0.0,0.0,32.0,14.0,2.0,0.0,0.0,0.0,Featherweight,KO/TKO,Elbows,2.0,2:32,3,3,0,0,61,3,1,2,2,0,0,44,0,1,1.0,1.0
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",TJ Grant,Matt Wiman,win,1.0,0.0,54.0,18.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,Elbows,1.0,4:51,9,6,3,0,430,14,1,13,9,4,0,437,24,1,0.6666666666666666,0.6923076923076923
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",David Mitchell,Simeon Thoresen,win,0.0,0.0,60.0,49.0,1.0,1.0,2.0,0.0,Welterweight,U-DEC,,3.0,5:00,2,0,2,0,36,2,0,2,1,1,0,54,1,0,0.0,0.5
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Pascal Krauss,Mike Stumpf,win,0.0,0.0,163.0,63.0,1.0,2.0,1.0,0.0,Welterweight,U-DEC,,3.0,5:00,2,1,1,0,83,4,0,1,0,1,0,0,0,0,0.5,0.0
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Ryan Bader,Vladimir Matyushenko,win,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,Light Heavyweight,SUB,Guillotine Choke,1.0,0:50,10,7,3,0,239,20,5,11,7,4,0,193,19,1,0.7,0.6363636363636364
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Shawn Jordan,Mike Russow,win,0.0,0.0,42.0,25.0,2.0,1.0,0.0,0.0,Heavyweight,KO/TKO,,2.0,3:48,2,1,1,0,79,0,0,5,4,1,0,73,17,1,0.5,0.8
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Rafael Natal,Sean Spencer,win,0.0,0.0,64.0,12.0,4.0,0.0,4.0,0.0,Middleweight,SUB,Arm Triangle,3.0,2:13,5,2,2,1,193,15,2,0,0,0,0,0,0,0,0.4,0.0
UFC on FOX: Johnson vs Dodson,2013-01-26,"Chicago, Illinois, USA",Clay Guida,Hatsu Hioki,win,0.0,0.0,26.0,41.0,3.0,0.0,0.0,1.0,Featherweight,S-DEC,,3.0,5:00,16,9,7,0,451,48,3,3,2,1,0,108,8,0,0.5625,0.6666666666666666
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Antonio Silva,Alistair Overeem,win,1.0,0.0,21.0,51.0,0.0,1.0,0.0,0.0,Heavyweight,KO/TKO,Punches,3.0,0:25,2,1,1,0,16,0,1,1,1,0,0,19,0,1,0.5,1.0
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Jose Aldo,Frankie Edgar,win,0.0,0.0,76.0,60.0,0.0,2.0,0.0,0.0,Featherweight,U-DEC,,5.0,5:00,3,3,0,0,156,5,2,13,9,3,1,767,42,2,1.0,0.6923076923076923
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Rogerio Nogueira,Rashad Evans,win,0.0,0.0,40.0,22.0,0.0,1.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,5,3,2,0,127,1,2,15,12,2,1,430,48,4,0.6,0.8
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Joseph Benavidez,Ian McCall,win,0.0,0.0,57.0,40.0,0.0,1.0,0.0,0.0,Flyweight,U-DEC,,3.0,5:00,4,3,1,0,176,6,1,2,0,1,1,118,5,0,0.75,0.0
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Demian Maia,Jon Fitch,win,0.0,0.0,12.0,6.0,7.0,0.0,3.0,1.0,Welterweight,U-DEC,,3.0,5:00,15,11,4,0,281,29,0,17,14,2,1,624,58,2,0.7333333333333333,0.8235294117647058
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Tyron Woodley,Jay Hieron,win,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,1.0,0:36,0,0,0,0,0,0,0,3,0,3,0,47,9,0,0.0,0.0
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Francisco Rivera,Edwin Figueroa,win,1.0,1.0,51.0,24.0,2.0,1.0,0.0,0.0,Bantamweight,KO/TKO,Punches,2.0,4:20,2,1,1,0,90,0,1,3,2,1,0,109,0,1,0.5,0.6666666666666666
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Bobby Green,Jacob Volkmann,win,0.0,0.0,54.0,6.0,1.0,4.0,1.0,0.0,Lightweight,SUB,Rear Naked Choke,3.0,4:25,0,0,0,0,0,0,0,9,6,3,0,128,20,0,0.0,0.6666666666666666
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Isaac Vallie-Flagg,Yves Edwards,win,0.0,0.0,76.0,58.0,0.0,1.0,0.0,0.0,Lightweight,S-DEC,,3.0,5:00,0,0,0,0,0,0,0,16,10,6,0,404,4,8,0.0,0.625
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Dustin Kimura,Chico Camus,win,0.0,0.0,16.0,23.0,0.0,1.0,5.0,0.0,Bantamweight,SUB,Rear Naked Choke,3.0,1:50,0,0,0,0,0,0,0,1,1,0,0,32,2,0,0.0,1.0
UFC 156: Aldo vs Edgar,2013-02-02,"Las Vegas, Nevada, USA",Evan Dunham,Gleison Tibau,win,0.0,0.0,91.0,37.0,0.0,2.0,0.0,1.0,Lightweight,S-DEC,,3.0,5:00,9,6,3,0,518,13,2,17,11,6,0,358,65,2,0.6666666666666666,0.6470588235294118
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Renan Barao,Michael McDonald,win,0.0,0.0,36.0,26.0,4.0,0.0,1.0,0.0,Bantamweight,SUB,Arm Triangle,4.0,3:57,4,4,0,0,272,6,1,4,4,0,0,111,6,3,1.0,1.0
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Cub Swanson,Dustin Poirier,win,0.0,0.0,58.0,58.0,2.0,2.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,4,3,1,0,114,3,3,6,5,1,0,273,7,0,0.75,0.8333333333333334
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Jimi Manuwa,Cyrille Diabate,win,0.0,0.0,18.0,9.0,3.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,,1.0,5:00,1,1,0,0,53,0,1,6,4,2,0,245,5,3,1.0,0.6666666666666666
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Gunnar Nelson,Jorge Santiago,win,0.0,0.0,42.0,43.0,2.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,1,1,0,0,9,1,0,5,1,4,0,61,2,1,1.0,0.2
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",James Te Huna,Ryan Jimmo,win,0.0,1.0,49.0,34.0,2.0,0.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,5,4,1,0,177,9,2,1,1,0,0,2,0,1,0.8,1.0
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Renee Forte,Terry Etim,win,1.0,0.0,47.0,13.0,2.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,1,0,1,0,26,0,0,10,6,4,0,216,3,2,0.0,0.6
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Danny Castillo,Paul Sass,win,0.0,0.0,38.0,4.0,4.0,0.0,0.0,5.0,Lightweight,U-DEC,,3.0,5:00,6,4,2,0,201,16,1,4,3,1,0,11,1,0,0.6666666666666666,0.75
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Andy Ogle,Josh Grispi,win,0.0,0.0,19.0,7.0,2.0,1.0,0.0,2.0,Featherweight,U-DEC,,3.0,5:00,1,0,1,0,52,1,1,3,0,3,0,33,6,0,0.0,0.0
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Tom Watson,Stanislav Nedkov,win,1.0,0.0,56.0,39.0,0.0,5.0,0.0,0.0,Middleweight,KO/TKO,Knee,2.0,4:42,1,0,1,0,65,0,0,1,1,0,0,29,0,1,0.0,1.0
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Vaughan Lee,Motonobu Tezuka,win,0.0,0.0,20.0,4.0,0.0,1.0,0.0,1.0,Bantamweight,U-DEC,,3.0,5:00,3,1,2,0,51,4,1,1,0,1,0,22,2,0,0.3333333333333333,0.0
UFC on FUEL TV: Barao vs McDonald,2013-02-16,"London, England, United Kingdom",Phil Harris,Ulysses Gomez,win,0.0,0.0,33.0,35.0,1.0,0.0,0.0,0.0,Flyweight,U-DEC,,3.0,5:00,1,0,1,0,10,2,0,1,0,1,0,16,0,0,0.0,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Lyoto Machida,Dan Henderson,win,0.0,0.0,27.0,20.0,1.0,1.0,0.0,0.0,Light Heavyweight,S-DEC,,3.0,5:00,13,10,3,0,439,12,11,8,6,2,0,323,13,4,0.7692307692307693,0.75
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Urijah Faber,Ivan Menjivar,win,0.0,0.0,17.0,3.0,0.0,1.0,1.0,0.0,Bantamweight,SUB,Rear Naked Choke,1.0,4:34,4,2,2,0,195,4,1,6,4,2,0,148,1,1,0.5,0.6666666666666666
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Court McGee,Josh Neer,win,0.0,0.0,166.0,63.0,2.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,5,3,2,0,310,9,0,14,6,8,0,410,10,1,0.6,0.42857142857142855
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Robbie Lawler,Josh Koscheck,win,0.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,Welterweight,KO/TKO,Punches,1.0,3:57,7,4,3,0,161,13,4,21,15,6,0,410,37,4,0.5714285714285714,0.7142857142857143
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Brendan Schaub,Lavar Johnson,win,0.0,0.0,18.0,36.0,5.0,1.0,1.0,0.0,Heavyweight,U-DEC,,3.0,5:00,7,4,3,0,160,4,4,3,2,1,0,108,0,2,0.5714285714285714,0.6666666666666666
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Ronda Rousey,Liz Carmouche,win,0.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,Women's Bantamweight,SUB,Armbar,1.0,4:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Dennis Bermudez,Matt Grice,win,1.0,1.0,120.0,82.0,0.0,1.0,2.0,0.0,Featherweight,S-DEC,,3.0,5:00,3,2,1,0,82,10,1,6,2,4,0,170,8,2,0.6666666666666666,0.3333333333333333
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Sam Stout,Caros Fodor,win,0.0,0.0,46.0,47.0,1.0,3.0,0.0,0.0,Lightweight,S-DEC,,3.0,5:00,14,7,7,0,792,6,3,0,0,0,0,0,0,0,0.5,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Kenny Robertson,Brock Jardine,win,0.0,0.0,9.0,1.0,1.0,0.0,2.0,1.0,Welterweight,SUB,Suloev Stretch,1.0,2:57,2,0,2,0,41,0,0,1,0,1,0,18,0,0,0.0,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Neil Magny,Jon Manley,win,0.0,0.0,65.0,17.0,4.0,1.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Nah-Shon Burrell,Yuri Villefort,win,0.0,0.0,121.0,48.0,0.0,3.0,1.0,1.0,Welterweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Michael Chiesa,Anton Kuivanen,win,0.0,0.0,5.0,18.0,1.0,0.0,2.0,0.0,Lightweight,SUB,Rear Naked Choke,2.0,2:29,1,1,0,0,9,1,0,2,1,1,0,67,3,0,1.0,0.5
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Wanderlei Silva,Brian Stann,win,2.0,1.0,43.0,43.0,0.0,0.0,0.0,0.0,Light Heavyweight,KO/TKO,Punch,2.0,4:08,11,4,7,0,282,2,7,10,6,4,0,290,0,6,0.36363636363636365,0.6
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Mark Hunt,Stefan Struve,win,1.0,0.0,47.0,24.0,1.0,0.0,0.0,1.0,Heavyweight,KO/TKO,Punch,3.0,1:44,4,3,1,0,73,3,2,12,9,3,0,239,3,2,0.75,0.75
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Diego Sanchez,Takanori Gomi,win,0.0,0.0,65.0,81.0,2.0,0.0,1.0,0.0,Lightweight,S-DEC,,3.0,5:00,17,12,5,0,588,22,5,6,3,3,0,145,1,2,0.7058823529411765,0.5
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Yushin Okami,Hector Lombard,win,0.0,0.0,37.0,45.0,3.0,0.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,16,12,4,0,450,24,4,2,1,1,0,50,2,2,0.75,0.5
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Rani Yahya,Mizuto Hirota,win,0.0,0.0,13.0,4.0,5.0,1.0,1.0,0.0,Featherweight,U-DEC,,3.0,5:00,3,2,1,0,58,4,0,0,0,0,0,0,0,0,0.6666666666666666,0.0
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Dong Hyun Kim,Siyar Bahadurzada,win,0.0,0.0,23.0,5.0,3.0,0.0,1.0,0.0,Welterweight,U-DEC,,3.0,5:00,9,7,2,0,251,25,1,1,1,0,0,3,0,1,0.7777777777777778,1.0
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Brad Tavares,Riki Fukuda,win,0.0,0.0,116.0,69.0,0.0,1.0,0.0,0.0,Middleweight,U-DEC,,3.0,5:00,5,4,1,0,175,11,1,4,2,2,0,281,12,0,0.8,0.5
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Takeya Mizugaki,Bryan Caraway,win,0.0,0.0,67.0,37.0,0.0,2.0,0.0,1.0,Bantamweight,S-DEC,,3.0,5:00,5,3,2,0,218,11,2,2,2,0,0,34,6,0,0.6,1.0
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Kazuki Tokudome,Cristiano Marcello,win,1.0,0.0,33.0,33.0,2.0,1.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,2,1,1,0,111,0,0,0.0,0.5
UFC on FUEL TV: Silva vs. Stann,2013-03-02,"Saitama, Japan",Hyun Gyu Lim,Marcelo Guimaraes,win,1.0,0.0,62.0,47.0,0.0,2.0,0.0,0.0,Welterweight,KO/TKO,Knee,2.0,4:00,0,0,0,0,0,0,0,1,1,0,0,63,0,0,0.0,1.0
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Georges St-Pierre,Nick Diaz,win,0.0,0.0,105.0,41.0,9.0,0.0,0.0,1.0,Welterweight,U-DEC,,5.0,5:00,19,17,2,0,1048,75,8,12,7,5,0,604,14,3,0.8947368421052632,0.5833333333333334
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Johny Hendricks,Carlos Condit,win,0.0,0.0,30.0,42.0,12.0,0.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,10,9,1,0,282,24,6,7,5,2,0,355,4,3,0.9,0.7142857142857143
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Jake Ellenberger,Nate Marquardt,win,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,1.0,3:00,9,7,2,0,230,18,7,14,10,4,0,385,27,8,0.7777777777777778,0.7142857142857143
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Chris Camozzi,Nick Ring,win,0.0,0.0,64.0,86.0,0.0,0.0,0.0,0.0,Middleweight,S-DEC,,3.0,5:00,7,5,2,0,337,0,0,4,3,1,0,196,5,0,0.7142857142857143,0.75
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Mike Ricci,Colin Fletcher,win,0.0,0.0,47.0,37.0,2.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,1,0,1,0,9,0,0,1,0,1,0,56,0,0,0.0,0.0
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",TJ Dillashaw,Issei Tamura,win,1.0,0.0,30.0,11.0,2.0,0.0,0.0,0.0,Bantamweight,KO/TKO,Kick,2.0,0:26,3,2,1,0,90,5,0,2,1,1,0,20,1,2,0.6666666666666666,0.5
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Darren Elkins,Antonio Carvalho,win,1.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,Featherweight,KO/TKO,Punch,1.0,3:06,6,5,1,0,185,11,0,3,2,1,0,95,0,1,0.8333333333333334,0.6666666666666666
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Jordan Mein,Dan Miller,win,1.0,0.0,29.0,11.0,0.0,1.0,0.0,1.0,Welterweight,KO/TKO,Punches,1.0,4:42,0,0,0,0,0,0,0,11,6,5,0,262,14,2,0.0,0.5454545454545454
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",John Makdessi,Daron Cruickshank,win,0.0,0.0,86.0,51.0,0.0,0.0,0.0,0.0,Lightweight,U-DEC,,3.0,5:00,5,3,2,0,247,0,2,2,2,0,0,69,4,1,0.6,1.0
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Rick Story,Quinn Mulhern,win,1.0,0.0,20.0,9.0,1.0,0.0,0.0,0.0,Welterweight,KO/TKO,Punch,1.0,3:05,11,7,4,0,441,29,1,0,0,0,0,0,0,0,0.6363636363636364,0.0
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",George Roop,Reuben Duran,win,0.0,0.0,33.0,30.0,2.0,1.0,1.0,0.0,Bantamweight,U-DEC,,3.0,5:00,7,2,5,0,261,3,1,3,1,2,0,117,2,0,0.2857142857142857,0.3333333333333333
UFC 158: St-Pierre vs Diaz,2013-03-16,"Montreal, Quebec, Canada",Patrick Cote,Bobby Voelker,win,0.0,0.0,72.0,83.0,0.0,4.0,0.0,0.0,Welterweight,U-DEC,,3.0,5:00,13,5,8,0,291,4,4,0,0,0,0,0,0,0,0.38461538461538464,0.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Gegard Mousasi,Ilir Latifi,win,0.0,0.0,80.0,18.0,0.0,1.0,0.0,0.0,Light Heavyweight,U-DEC,,3.0,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Ross Pearson,Ryan Couture,win,1.0,0.0,28.0,29.0,1.0,1.0,0.0,0.0,Lightweight,KO/TKO,Punches,2.0,3:45,9,6,3,0,472,8,2,0,0,0,0,0,0,0,0.6666666666666666,0.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Diego Brandao,Pablo Garza,win,0.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,Featherweight,SUB,Arm Triangle,1.0,3:27,3,2,1,0,75,4,2,5,3,2,0,153,2,1,0.6666666666666666,0.6
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Brad Pickett,Mike Easton,win,0.0,0.0,68.0,71.0,4.0,3.0,0.0,0.0,Bantamweight,S-DEC,,3.0,5:00,4,2,2,0,127,4,2,4,3,1,0,192,2,1,0.5,0.75
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Akira Corassani,Robert Peralta,win,0.0,0.0,48.0,67.0,2.0,0.0,0.0,0.0,Featherweight,U-DEC,,3.0,5:00,1,1,0,0,45,0,0,2,2,0,0,87,1,1,1.0,1.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Matt Mitrione,Philip De Fries,win,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,Punches,1.0,0:19,7,5,2,0,221,0,6,4,2,2,0,63,6,1,0.7142857142857143,0.5
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Tor Troeng,Adam Cella,win,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,Middleweight,SUB,Rear Naked Choke,1.0,3:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Papy Abedi,Besam Yousef,win,0.0,0.0,53.0,43.0,4.0,2.0,0.0,0.0,Welterweight,S-DEC,,3.0,5:00,2,0,2,0,25,1,0,1,0,1,0,28,0,0,0.0,0.0
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,"Stockholm, Sweden",Tom Lawlor,Michael Kuiper,win,0.0,0.0,7.0,14.0,0.0,3.0,1.0,0.0,Middleweight,SUB,Guillotine Choke,2.0,1:05,8,4,4,0,184,15,2,2,1,1,0,86,1,3,0.5,0.5
